일자,제휴사명,년월,년,월,일,요일,주차,기간,매체,디바이스,상품,노출,클릭,목표 광고비,집행 광고비,목표 결제금액,결제거래액,결제순매출액,목표 결제건수,결제건수,목표CPP,CPP,목표UV(D),UV(D),목표 증분UV,증분 UV,제휴사명2,제휴사명3,디바이스2
2024-01-03,네이버_PC_S,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,NAVER,PC,SA,9556813,15573,4325607,4325607,44233020,44233020,3191073,442,376,9786,11504,0,2,0,2,02_네이버_S,03_네이버_PC_S,01_PC
2024-01-03,네이버_M_S,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,NAVER,MOBILE,SA,30803234,56699,16558805,16558805,77829403,77829403,2354957,672,604,24641,27415,0,24504,0,23186,02_네이버_S,04_네이버_M_S,02_MC
2024-01-03,구글_PC_S,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,GOOGLE,PC,SA,225793,12061,3404291,3404291,92461420,92461420,6349567,844,721,4034,4722,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-01-03,구글_PC_S_쇼핑,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,GOOGLE,PC,SH,1801876,11188,1539613,1539613,19588670,19588670,1094352,154,142,9997,10842,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-01-03,구글_M_S,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SA,576278,14317,2064469,2064469,26391150,26391150,817260,370,313,5580,6596,0,5601,0,5047,04_구글_S,08_구글_M_S,02_MC
2024-01-03,구글_M_S_쇼핑,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SH,3694107,19859,2505418,2505416,22926080,22926080,918000,231,206,10846,12162,0,8276,0,7649,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-01-03,네이트_PC_S,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,NATE,PC,SA,1515881,1845,1225806,1225806,6463278,6456790,491937,95,92,12903,13324,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2024-01-03,네이트_M_S,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,NATE,MOBILE,SA,56949,53,0,0,340173,237560,26071,5,5,0,0,0,75,0,62,05_네이트,10_네이트_M_S,02_MC
2024-01-03,네이버_PC_S_쇼핑,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,NAVER,PC,SH,101229,1455,388493,388493,6882280,6882280,-274700,42,13,9250,29884,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-01-03,네이버_M_S_쇼핑,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,NAVER,MOBILE,SH,600039,6538,1192640,1192640,12896640,12896640,178846,111,62,10745,19236,0,3,0,3,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-01-03,틱톡_M_S,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,14_틱톡,23_틱톡_M_S,02_MC
2024-01-03,네이트_PC_BS,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,NATE,PC,BR,0,0,0,0,0,46600,3734,0,2,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-01-03,네이트_M_BS,2024-01,2024,1,3,수,1,2024-01-01~2024-01-07,NATE,MOBILE,BR,0,0,0,0,0,62500,6916,0,2,0,0,0,81,0,74,05_네이트,10_네이트_M_S,02_MC
2024-01-04,네이버_PC_BS,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NAVER,PC,BR,29842,13647,1016499,1016499,99963691,99963691,6003074,1075,852,946,1193,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-01-04,네이버_M_BS,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NAVER,MOBILE,BR,38071,12969,1431332,1431332,66931220,66931220,2387604,827,635,1731,2254,0,3660,0,2749,01_네이버_BS,02_네이버_M_BS,02_MC
2024-01-04,다음_PC_S,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,DAUM,PC,SA,505963,3809,635152,635152,4742930,4742930,341570,127,73,5001,8701,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-01-04,다음_M_S,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,DAUM,MOBILE,SA,512854,8731,1033895,1033895,8105030,8105030,506203,156,102,6628,10136,0,3070,0,2764,03_다음_S,06_다음_M_S,02_MC
2024-01-04,네이버_PC_S,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NAVER,PC,SA,8846014,14415,3890260,3890260,78505422,78505422,2841741,420,322,9263,12082,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-01-04,네이버_M_S,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NAVER,MOBILE,SA,27740745,48965,13150622,13150622,81422514,81422514,1774659,651,475,20201,27686,0,21455,0,19936,02_네이버_S,04_네이버_M_S,02_MC
2024-01-04,구글_PC_S,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,GOOGLE,PC,SA,249476,12025,3470816,3470816,82538410,82538410,6290232,761,676,4561,5134,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-01-04,구글_PC_S_쇼핑,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,GOOGLE,PC,SH,1564631,9882,1260341,1260340,15211430,15211430,1088256,148,128,8516,9846,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-01-04,구글_M_S,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SA,887054,19138,2826195,2826195,20354000,20354000,1284361,357,259,7917,10912,0,7559,0,6783,04_구글_S,08_구글_M_S,02_MC
2024-01-04,구글_M_S_쇼핑,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SH,3749374,19000,2459691,2459691,11707000,11707000,355462,223,174,11030,14136,0,7512,0,6569,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-01-04,네이트_PC_S,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NATE,PC,SA,1522451,1785,1225806,1225806,7028328,6873290,696079,100,98,12258,12508,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2024-01-04,네이트_M_S,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NATE,MOBILE,SA,54682,43,0,0,369912,390150,30154,5,9,0,0,0,61,0,50,05_네이트,10_네이트_M_S,02_MC
2024-01-04,네이버_PC_S_쇼핑,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NAVER,PC,SH,102687,1330,351310,351310,6586740,6586740,-308414,41,19,8569,18490,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-01-04,네이버_M_S_쇼핑,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NAVER,MOBILE,SH,569611,6549,1150517,1150517,11576100,11576100,284262,103,59,11170,19500,0,0,0,0,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-01-04,틱톡_M_S,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,14_틱톡,23_틱톡_M_S,02_MC
2024-01-04,네이트_PC_BS,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NATE,PC,BR,0,0,0,0,0,80400,6578,0,2,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-01-04,네이트_M_BS,2024-01,2024,1,4,목,1,2024-01-01~2024-01-07,NATE,MOBILE,BR,0,0,0,0,0,54400,5554,0,2,0,0,0,77,0,70,05_네이트,10_네이트_M_S,02_MC
2024-01-05,네이버_PC_BS,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NAVER,PC,BR,26121,12069,1016499,1016499,95252841,95252841,6195390,980,728,1037,1396,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-01-05,네이버_M_BS,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NAVER,MOBILE,BR,33408,11373,1431332,1431332,56719562,56719562,1466495,765,576,1871,2485,0,3225,0,2351,01_네이버_BS,02_네이버_M_BS,02_MC
2024-01-05,다음_PC_S,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,DAUM,PC,SA,484002,3450,567303,567303,3473300,3473300,273051,114,58,4976,9781,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-01-05,다음_M_S,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,DAUM,MOBILE,SA,501716,8737,1033695,1033695,7236010,7236010,148241,149,89,6938,11615,0,3054,0,2664,03_다음_S,06_다음_M_S,02_MC
2024-01-05,네이버_PC_S,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NAVER,PC,SA,8117196,13174,3334786,3334786,29230770,29230770,1991680,403,267,8275,12490,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-01-05,네이버_M_S,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NAVER,MOBILE,SA,26466076,44474,10716476,10716476,64915953,64915953,572942,621,462,17257,23196,0,18975,0,17464,02_네이버_S,04_네이버_M_S,02_MC
2024-01-05,구글_PC_S,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,GOOGLE,PC,SA,234703,10770,2223180,2223180,72556630,72556630,5582755,718,614,3096,3621,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-01-05,구글_PC_S_쇼핑,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,GOOGLE,PC,SH,1420570,8087,972617,972617,9569540,9569540,525189,131,109,7425,8923,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-01-05,구글_M_S,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SA,851574,18661,2967523,2967523,23757250,23757250,1130084,350,280,8479,10598,0,7423,0,6456,04_구글_S,08_구글_M_S,02_MC
2024-01-05,구글_M_S_쇼핑,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SH,3565577,17614,2361207,2361205,10067050,10067050,378092,218,163,10831,14486,0,7126,0,6124,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-01-05,네이트_PC_S,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NATE,PC,SA,1469416,1638,1225806,1225806,5572102,5551750,401036,96,81,12769,15133,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2024-01-05,네이트_M_S,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NATE,MOBILE,SA,55309,44,0,0,293269,55400,5025,5,2,0,0,0,64,0,55,05_네이트,10_네이트_M_S,02_MC
2024-01-05,네이버_PC_S_쇼핑,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NAVER,PC,SH,70946,1153,293826,293826,11520700,11520700,-241481,35,29,8395,10132,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-01-05,네이버_M_S_쇼핑,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NAVER,MOBILE,SH,531657,5452,845595,845595,15532300,15532300,-281841,82,63,10312,13422,0,3,0,3,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-01-05,틱톡_M_S,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14_틱톡,23_틱톡_M_S,02_MC
2024-01-05,네이트_PC_BS,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NATE,PC,BR,0,0,0,0,0,241220,24464,0,3,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-01-05,네이트_M_BS,2024-01,2024,1,5,금,1,2024-01-01~2024-01-07,NATE,MOBILE,BR,0,0,0,0,0,17000,1745,0,1,0,0,0,70,0,64,05_네이트,10_네이트_M_S,02_MC
2024-01-06,네이버_PC_BS,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NAVER,PC,BR,11094,5139,1016499,1016499,39102420,39102420,1743785,321,302,3167,3366,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-01-06,네이버_M_BS,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NAVER,MOBILE,BR,30343,10341,1431332,1431332,41689431,41689431,1194929,584,462,2451,3098,0,3034,0,2220,01_네이버_BS,02_네이버_M_BS,02_MC
2024-01-06,다음_PC_S,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,DAUM,PC,SA,254867,2355,366387,366387,3306970,3306970,237158,52,52,7046,7046,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-01-06,다음_M_S,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,DAUM,MOBILE,SA,521950,9925,1182085,1182085,8878820,8878820,515975,108,102,10945,11589,0,3417,0,3007,03_다음_S,06_다음_M_S,02_MC
2024-01-06,네이버_PC_S,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NAVER,PC,SA,4227076,7725,1679049,1679049,11951210,11951210,840192,160,154,10494,10903,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-01-06,네이버_M_S,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NAVER,MOBILE,SA,24153643,40002,8436399,8436399,53219494,53219494,1061177,385,399,21913,21144,0,17429,0,15915,02_네이버_S,04_네이버_M_S,02_MC
2024-01-06,구글_PC_S,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,GOOGLE,PC,SA,154469,6300,1491564,1491564,25560270,25560270,1403196,291,285,5126,5234,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-01-06,구글_PC_S_쇼핑,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,GOOGLE,PC,SH,1173044,5141,679272,679271,5499510,5499510,384526,60,61,11321,11136,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-01-06,구글_M_S,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SA,980570,20139,3036869,3036869,25804100,25804100,864988,283,303,10731,10023,0,7996,0,6855,04_구글_S,08_구글_M_S,02_MC
2024-01-06,구글_M_S_쇼핑,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SH,4286395,20416,2717978,2717978,16803410,16803410,606631,188,226,14457,12026,0,8076,0,6832,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-01-06,네이트_PC_S,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NATE,PC,SA,734425,1078,1225806,1225806,2398570,2388820,190357,39,36,31431,34050,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2024-01-06,네이트_M_S,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NATE,MOBILE,SA,56732,52,0,0,126241,135990,11609,2,5,0,0,0,68,0,58,05_네이트,10_네이트_M_S,02_MC
2024-01-06,네이버_PC_S_쇼핑,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NAVER,PC,SH,39173,666,151658,151658,5141140,5141140,-84131,12,9,12638,16851,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-01-06,네이버_M_S_쇼핑,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NAVER,MOBILE,SH,653724,6000,773196,773196,8062660,8062660,192949,64,79,12081,9787,0,0,0,0,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-01-06,틱톡_M_S,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14_틱톡,23_틱톡_M_S,02_MC
2024-01-06,네이트_PC_BS,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-01-06,네이트_M_BS,2024-01,2024,1,6,토,1,2024-01-01~2024-01-07,NATE,MOBILE,BR,0,0,0,0,0,0,0,0,0,0,0,0,72,0,68,05_네이트,10_네이트_M_S,02_MC
2024-01-07,네이버_PC_BS,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NAVER,PC,BR,11280,5347,1016499,1016499,31452450,31452450,1604958,340,321,2990,3167,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-01-07,네이버_M_BS,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NAVER,MOBILE,BR,30581,11077,1431332,1431332,51275190,51275190,1170804,644,537,2223,2665,0,3121,0,2317,01_네이버_BS,02_네이버_M_BS,02_MC
2024-01-07,다음_PC_S,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,DAUM,PC,SA,247351,2240,361095,361095,2085480,2085480,154766,56,39,6448,9259,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-01-07,다음_M_S,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,DAUM,MOBILE,SA,533640,10505,1231295,1231295,7884800,7884800,438190,113,134,10896,9189,0,3767,0,3230,03_다음_S,06_다음_M_S,02_MC
2024-01-07,네이버_PC_S,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NAVER,PC,SA,4356349,7634,1725960,1725960,15194500,15194500,755408,170,141,10153,12241,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-01-07,네이버_M_S,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NAVER,MOBILE,SA,25611690,43532,9311616,9311616,67536523,67536523,1560523,428,430,21756,21655,0,19246,0,17536,02_네이버_S,04_네이버_M_S,02_MC
2024-01-07,구글_PC_S,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,GOOGLE,PC,SA,147871,6421,1749916,1749916,28545140,28545140,1676597,305,346,5737,5058,0,1,0,1,04_구글_S,07_구글_PC_S,01_PC
2024-01-07,구글_PC_S_쇼핑,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,GOOGLE,PC,SH,1181515,5581,698394,698394,5988000,5988000,300477,64,71,10912,9837,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-01-07,구글_M_S,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SA,990489,20840,3393376,3393376,27769491,27769491,1248165,285,323,11907,10506,0,8487,0,7128,04_구글_S,08_구글_M_S,02_MC
2024-01-07,구글_M_S_쇼핑,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,GOOGLE,MOBILE,SH,4769409,23019,2911868,2911866,13165360,13165360,683172,197,214,14781,13607,0,9287,0,8066,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-01-07,네이트_PC_S,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NATE,PC,SA,671581,1147,1225806,1225806,3720048,3058040,195007,45,51,27240,24035,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2024-01-07,네이트_M_S,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NATE,MOBILE,SA,57423,46,0,0,195792,646850,29544,2,8,0,0,0,78,0,64,05_네이트,10_네이트_M_S,02_MC
2024-01-07,네이버_PC_S_쇼핑,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NAVER,PC,SH,46396,750,171200,171200,6862260,6862260,-324964,13,9,13169,19022,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-01-07,네이버_M_S_쇼핑,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NAVER,MOBILE,SH,653365,6682,977721,977721,9169970,9169970,-66177,69,56,14170,17459,0,0,0,0,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-01-07,틱톡_M_S,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2024-01-07,네이트_PC_BS,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NATE,PC,BR,0,0,0,0,0,122400,8786,0,2,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-01-07,네이트_M_BS,2024-01,2024,1,7,일,1,2024-01-01~2024-01-07,NATE,MOBILE,BR,0,0,0,0,0,88550,10801,0,3,0,0,0,91,0,88,05_네이트,10_네이트_M_S,02_MC
2024-01-08,네이버_PC_BS,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NAVER,PC,BR,31538,14305,1016499,1016499,115627141,115627141,8020768,1215,963,837,1056,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-01-08,네이버_M_BS,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NAVER,MOBILE,BR,40049,13319,1431332,1431332,78473771,78473771,2391574,969,933,1477,1534,0,3607,0,2548,01_네이버_BS,02_네이버_M_BS,02_MC
2024-01-08,다음_PC_S,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,DAUM,PC,SA,550298,4128,687724,687724,6778270,6778270,535127,151,78,4554,8817,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-01-08,다음_M_S,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,DAUM,MOBILE,SA,523798,9125,1096510,1096510,8121710,8121710,386707,167,103,6566,10646,0,3146,0,2590,03_다음_S,06_다음_M_S,02_MC
2024-01-08,네이버_PC_S,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NAVER,PC,SA,9459416,15310,3957349,3957349,75378052,75378052,2862098,476,374,8314,10581,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-01-08,네이버_M_S,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NAVER,MOBILE,SA,27284817,47651,11781368,11781368,61844073,61844073,1267883,753,654,15646,18014,0,21723,0,19389,02_네이버_S,04_네이버_M_S,02_MC
2024-01-08,구글_PC_S,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,GOOGLE,PC,SA,288476,13076,4184670,4184670,93496900,93496900,5785768,936,804,4471,5205,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-01-08,구글_PC_S_쇼핑,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,GOOGLE,PC,SH,1504616,9476,1067815,1067767,14194020,14194020,518927,173,131,6172,8151,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-01-08,구글_M_S,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,GOOGLE,MOBILE,SA,873906,19718,3383313,3383313,29502712,29502712,1094124,422,355,8017,9530,0,7789,0,6394,04_구글_S,08_구글_M_S,02_MC
2024-01-08,구글_M_S_쇼핑,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,GOOGLE,MOBILE,SH,4044701,21299,2440103,2440101,14878440,14878440,722614,255,194,9569,12578,0,9285,0,8023,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-01-08,네이트_PC_S,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NATE,PC,SA,1648919,2035,1225806,1225806,12816650,12810320,825548,103,113,11901,10848,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2024-01-08,네이트_M_S,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NATE,MOBILE,SA,56516,44,0,0,674561,113600,12847,5,5,0,0,0,68,0,56,05_네이트,10_네이트_M_S,02_MC
2024-01-08,네이버_PC_S_쇼핑,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NAVER,PC,SH,93508,1750,506198,506198,25838410,25838410,-216800,50,32,10124,15819,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2024-01-08,네이버_M_S_쇼핑,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NAVER,MOBILE,SH,649821,7185,1536730,1536730,14129200,14129200,42014,124,72,12393,21343,0,1,0,1,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2024-01-08,틱톡_M_S,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2024-01-08,네이트_PC_BS,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NATE,PC,BR,0,0,0,0,0,494160,10654,0,4,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2024-01-08,네이트_M_BS,2024-01,2024,1,8,월,2,2024-01-08~2024-01-14,NATE,MOBILE,BR,0,0,0,0,0,73130,2665,0,1,0,0,0,88,0,82,05_네이트,10_네이트_M_S,02_MC
2024-01-09,네이버_PC_BS,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,NAVER,PC,BR,30220,13838,1016499,1016499,101610351,101610351,6788737,1149,866,885,1174,0,1,0,1,01_네이버_BS,01_네이버_PC_BS,01_PC
2024-01-09,네이버_M_BS,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,NAVER,MOBILE,BR,39753,13292,1431332,1431332,66695701,66695701,2440359,891,605,1606,2366,0,3620,0,2543,01_네이버_BS,02_네이버_M_BS,02_MC
2024-01-09,다음_PC_S,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,DAUM,PC,SA,553242,4032,667005,667005,29085781,29085781,376801,141,83,4731,8036,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2024-01-09,다음_M_S,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,DAUM,MOBILE,SA,529873,9201,1114075,1114075,7588980,7588980,478337,157,116,7096,9604,0,3219,0,2648,03_다음_S,06_다음_M_S,02_MC
2024-01-09,네이버_PC_S,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,NAVER,PC,SA,9087530,14494,3676463,3676463,43515741,43515741,2715736,447,338,8225,10877,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2024-01-09,네이버_M_S,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,NAVER,MOBILE,SA,25552726,43610,11000440,11000440,74761224,74761224,1559464,698,530,15760,20756,0,20211,0,17715,02_네이버_S,04_네이버_M_S,02_MC
2024-01-09,구글_PC_S,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,GOOGLE,PC,SA,281426,12516,3713188,3713310,100710940,100710940,6836910,838,694,4431,5351,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2024-01-09,구글_PC_S_쇼핑,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,GOOGLE,PC,SH,1649009,9514,1018410,1018411,11431780,11431780,765651,158,106,6446,9608,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2024-01-09,구글_M_S,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,GOOGLE,MOBILE,SA,869036,18821,3195680,3195680,25354780,25354780,884847,367,297,8708,10760,0,7421,0,5959,04_구글_S,08_구글_M_S,02_MC
2024-01-09,구글_M_S_쇼핑,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,GOOGLE,MOBILE,SH,4675869,19352,2656701,2656698,9366130,9366130,450531,228,159,11652,16709,0,7825,0,6400,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2024-01-09,네이트_PC_S,2024-01,2024,1,9,화,2,2024-01-08~2024-01-14,NATE,PC,SA,1609739,1954,1225806,1225806,7630258,7357410,593073,93,113,13181,10848,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
